AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,FER,RAC1P,label
64.0,21,1,1,2,0,1,1,4,2,1,2,2,2,7500.0,1,0,1,0
20.0,19,5,1,2,0,1,3,4,4,1,2,2,2,13200.0,1,0,1,0
28.0,22,5,2,2,0,1,3,4,1,1,2,2,2,25000.0,1,2,1,0
61.0,1,1,1,2,0,4,1,4,1,2,2,2,2,25000.0,1,0,1,1
45.0,11,1,1,2,0,5,1,4,1,2,2,2,2,11500.0,1,0,8,0
30.0,15,5,1,2,0,5,1,4,1,2,2,2,2,30000.0,1,0,1,0
64.0,19,1,2,2,0,1,1,4,1,1,2,2,2,11600.0,6,0,1,0
48.0,12,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
59.0,16,3,2,1,0,1,1,4,1,1,2,2,2,10600.0,6,0,2,1
45.0,18,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,1,0
24.0,18,5,1,1,0,1,3,4,4,1,2,2,1,24000.0,1,0,1,1
40.0,15,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,8,0
51.0,12,1,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,8,0
22.0,12,5,1,2,0,5,1,4,1,2,2,2,2,26000.0,1,0,8,1
56.0,22,1,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,1,0
16.0,13,5,2,2,1,1,1,0,4,1,2,2,2,0.0,6,2,2,0
43.0,21,1,2,2,0,1,1,4,1,1,2,2,2,3300.0,1,2,6,0
45.0,12,1,1,2,0,1,1,4,1,1,2,2,2,25000.0,1,0,1,0
56.0,14,1,1,2,0,1,1,4,1,1,2,2,2,23000.0,1,0,2,0
37.0,18,1,2,2,0,1,1,4,1,1,2,2,2,1000.0,1,2,1,0
61.0,16,3,2,2,0,1,1,4,4,1,2,2,2,22000.0,1,0,1,0
60.0,16,1,1,2,0,1,1,4,1,1,2,2,2,13000.0,6,0,1,1
15.0,12,5,1,2,2,1,1,0,2,1,2,2,2,0.0,0,0,1,1
26.0,19,1,1,2,0,1,3,3,2,1,2,2,2,22000.0,1,0,1,1
18.0,18,5,1,2,0,1,1,4,4,1,2,2,2,19000.0,1,0,1,0
40.0,23,1,2,2,0,5,1,4,1,2,2,2,2,10000.0,6,2,1,0
18.0,15,5,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,1
20.0,19,5,1,2,0,1,1,4,1,1,2,2,2,1000.0,6,0,1,0
35.0,19,5,1,2,0,5,1,4,1,2,2,2,2,30000.0,1,0,1,0
50.0,15,3,1,2,0,1,3,4,4,1,2,2,2,20000.0,1,0,1,0
20.0,16,5,1,1,0,1,1,4,4,1,2,2,1,17000.0,1,0,8,0
56.0,16,1,2,2,0,1,1,4,1,1,2,2,2,20000.0,1,0,1,1
63.0,21,5,2,2,0,1,1,4,1,1,2,2,2,12000.0,6,0,6,1
33.0,21,4,1,2,0,5,1,4,4,2,2,2,2,20000.0,1,0,1,0
30.0,1,5,1,2,0,1,1,4,3,1,2,2,2,0.0,6,0,1,0
29.0,22,5,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,2,6,0
22.0,21,5,1,2,0,1,1,4,2,1,2,2,2,3000.0,3,0,1,0
21.0,20,5,1,2,0,1,1,1,2,1,2,2,2,17700.0,4,0,1,0
56.0,9,2,2,1,0,4,1,4,1,2,2,2,2,410.0,6,0,1,1
61.0,16,1,1,1,0,1,1,2,1,1,2,2,1,900.0,6,0,2,1
58.0,22,2,2,2,0,4,1,4,4,2,2,2,2,14400.0,6,0,1,1
36.0,15,1,1,2,0,5,1,4,1,2,2,2,2,0.0,3,0,8,1
43.0,18,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
15.0,12,5,1,2,0,1,1,0,1,1,2,2,2,0.0,0,0,1,0
42.0,23,1,2,2,0,1,1,4,1,1,2,2,2,5500.0,1,2,1,0
52.0,1,3,2,2,0,5,3,4,1,2,2,2,2,24000.0,1,0,9,0
60.0,20,3,2,2,0,1,1,4,2,1,2,2,2,1500.0,1,0,1,1
17.0,14,5,2,2,1,1,1,4,4,1,2,2,2,11000.0,6,2,8,0
44.0,22,1,2,2,0,4,1,4,4,2,2,2,2,25300.0,1,2,1,0
22.0,16,1,1,2,0,1,1,4,1,1,2,2,2,24000.0,1,0,8,1
32.0,20,5,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,1,0
15.0,13,5,2,2,1,1,1,0,1,1,2,2,2,0.0,0,2,1,0
29.0,21,1,2,2,0,5,2,4,1,2,2,2,2,0.0,6,2,1,0
41.0,9,1,2,2,0,4,3,4,1,2,2,2,2,7000.0,1,2,6,1
15.0,12,5,2,1,5,1,1,0,3,1,2,1,2,0.0,0,2,8,0
31.0,16,5,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,2,2,0
60.0,16,2,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,6,1
61.0,16,1,2,2,0,1,1,4,4,1,2,2,2,0.0,3,0,1,0
16.0,13,5,1,2,1,1,1,0,1,1,2,2,2,2800.0,1,0,6,0
47.0,15,1,2,2,0,5,1,4,1,2,2,2,2,11100.0,1,2,1,0
25.0,16,5,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
60.0,16,5,2,1,0,4,1,4,1,2,2,2,1,7200.0,6,0,1,1
26.0,21,5,2,2,0,1,3,4,2,1,2,2,2,0.0,6,2,1,1
20.0,19,5,1,2,0,1,3,4,2,1,2,2,2,2800.0,6,0,1,0
29.0,19,5,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,9,0
21.0,16,5,1,2,0,1,1,4,1,1,2,2,2,14000.0,1,0,8,0
43.0,21,5,2,2,0,1,1,4,1,1,2,2,2,6410.0,3,2,1,1
24.0,21,5,1,2,0,1,2,4,4,1,2,2,2,20000.0,1,0,1,0
42.0,19,3,1,2,0,4,1,4,1,2,2,2,2,22000.0,1,0,1,0
45.0,1,5,1,2,0,5,1,4,1,2,2,2,2,25000.0,1,0,8,0
21.0,19,5,1,2,0,5,1,4,1,2,2,2,2,12000.0,1,0,1,1
62.0,6,1,1,1,0,4,1,4,1,2,2,2,2,7200.0,6,0,8,1
17.0,14,5,2,2,1,1,1,4,1,1,2,2,2,0.0,6,2,6,0
34.0,20,1,1,2,0,1,1,4,2,1,2,2,2,15000.0,1,0,1,0
15.0,12,5,2,2,2,1,1,0,1,1,2,2,2,0.0,0,2,1,1
19.0,17,5,1,2,0,5,1,4,1,2,2,2,2,1800.0,3,0,1,1
45.0,19,1,2,2,0,1,1,4,2,1,2,2,2,6000.0,6,2,1,0
38.0,17,1,1,1,0,1,3,4,1,1,2,2,1,0.0,6,0,1,0
17.0,13,5,2,2,2,1,1,4,1,1,2,2,2,0.0,6,2,8,1
25.0,20,5,2,2,0,1,1,4,4,1,2,2,2,0.0,3,1,8,1
45.0,9,1,2,2,0,5,1,4,2,2,2,2,2,0.0,6,2,8,1
59.0,8,5,2,2,0,4,1,4,1,2,2,2,2,5000.0,1,0,6,1
33.0,23,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
39.0,12,4,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,8,1
15.0,12,5,2,2,7,1,1,0,1,1,2,2,2,1200.0,0,2,2,0
41.0,18,4,2,2,0,1,1,4,1,1,2,2,2,12000.0,1,2,1,0
39.0,16,5,1,1,0,1,1,4,1,1,2,2,1,14600.0,6,0,1,1
37.0,16,5,1,2,0,5,1,4,1,2,2,2,2,16800.0,1,0,6,1
63.0,16,1,2,2,0,1,1,4,1,1,2,2,2,11000.0,1,0,2,1
18.0,16,5,2,2,0,1,3,4,2,1,2,2,2,1500.0,2,2,8,0
53.0,1,1,2,2,0,4,1,4,2,2,2,2,2,22000.0,1,0,6,0
21.0,16,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
57.0,17,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,8,1
38.0,10,5,1,2,0,5,1,4,1,2,2,2,2,21000.0,1,0,1,1
23.0,19,5,2,2,0,1,1,4,1,1,2,2,2,27000.0,1,2,8,1
61.0,1,3,2,1,0,1,3,4,4,1,2,1,2,10000.0,6,0,9,1
16.0,13,5,2,2,0,1,1,0,1,1,2,2,2,0.0,6,2,1,1
20.0,20,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
17.0,15,5,2,2,5,1,1,4,1,1,2,2,2,0.0,6,2,6,0
64.0,17,1,2,1,0,4,1,4,1,2,1,1,1,8400.0,6,0,6,1
24.0,21,1,1,2,0,1,3,4,2,1,2,2,2,24000.0,1,0,1,0
53.0,16,5,2,2,0,5,1,4,1,2,2,2,2,21000.0,1,0,8,0
17.0,13,5,2,2,1,1,1,4,1,1,2,2,2,0.0,6,2,1,0
26.0,17,5,1,2,0,1,1,4,1,1,2,2,2,28000.0,1,0,1,1
21.0,19,5,2,2,0,5,2,4,1,2,2,2,2,40.0,6,2,6,1
23.0,19,5,2,2,0,5,1,4,1,2,2,2,2,5600.0,1,2,8,1
37.0,17,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
28.0,21,5,1,2,0,1,1,4,4,1,2,2,2,4020.0,1,0,1,1
18.0,14,5,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,1,1
46.0,21,1,1,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,0
54.0,18,4,2,1,0,1,1,4,2,1,2,2,2,12580.0,6,0,1,1
64.0,21,1,1,2,0,1,1,4,1,1,2,2,2,16600.0,1,0,1,0
56.0,1,3,2,2,0,1,1,4,1,1,2,2,2,10090.0,1,0,6,1
22.0,16,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,1,1,1
16.0,14,5,1,2,7,1,1,0,2,1,2,2,2,0.0,6,0,1,1
21.0,19,5,1,2,0,1,3,4,2,1,2,2,2,2100.0,1,0,1,0
19.0,18,5,1,2,0,1,1,4,1,1,2,2,2,5100.0,6,0,9,0
23.0,14,5,2,2,0,1,2,4,4,1,2,2,2,5000.0,1,2,2,0
25.0,18,5,2,1,0,1,1,4,2,1,2,2,1,21000.0,1,2,1,0
64.0,19,3,1,2,0,1,1,4,4,1,2,2,2,1500.0,6,0,1,0
64.0,1,2,2,1,0,4,1,4,4,2,2,1,2,10000.0,6,0,1,1
44.0,21,3,1,1,0,1,1,4,1,1,2,1,1,0.0,6,0,9,1
27.0,18,1,2,1,0,1,1,4,2,1,2,2,2,20000.0,1,2,8,1
20.0,16,5,2,2,0,1,3,4,4,1,2,2,2,2800.0,1,2,1,1
42.0,20,4,1,2,0,5,1,4,1,2,2,2,2,30000.0,1,0,6,0
48.0,1,1,1,2,0,1,1,4,4,1,2,2,2,14000.0,1,0,2,0
16.0,13,5,2,1,7,1,1,0,1,1,2,1,2,700.0,6,2,1,0
16.0,12,5,1,2,2,1,1,0,1,1,2,2,2,0.0,6,0,1,1
21.0,20,5,1,2,0,1,3,4,4,1,2,2,2,3000.0,6,0,1,0
64.0,19,2,1,1,0,1,3,2,1,1,1,2,1,0.0,6,0,1,1
51.0,14,1,2,2,0,4,1,4,1,2,2,2,2,23000.0,1,0,1,0
35.0,16,5,1,1,0,1,1,4,4,1,2,2,1,11000.0,6,0,1,1
52.0,16,1,1,2,0,1,1,2,4,1,2,2,2,9000.0,1,0,1,0
52.0,10,1,2,2,0,5,1,4,1,2,2,2,2,10000.0,1,0,1,0
45.0,14,1,1,2,0,5,1,4,1,2,2,2,2,20000.0,1,0,1,1
29.0,21,5,1,2,0,1,3,4,2,1,2,2,2,30000.0,1,0,1,0
19.0,19,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
16.0,13,5,1,2,7,1,1,0,1,1,2,2,2,0.0,6,0,8,1
57.0,16,1,2,2,0,1,1,4,4,1,2,2,2,30000.0,1,0,1,0
50.0,1,1,1,2,0,5,1,4,2,2,2,2,2,28800.0,1,0,8,0
59.0,9,5,1,2,0,5,1,4,1,2,2,2,2,24000.0,1,0,8,0
44.0,15,1,2,2,0,1,1,4,2,1,2,2,2,20000.0,1,2,1,0
28.0,21,5,2,2,0,1,3,4,2,1,2,2,2,30000.0,1,2,1,1
55.0,13,1,2,2,0,5,1,4,1,2,2,2,2,15000.0,6,0,6,1
44.0,1,1,1,2,0,5,1,4,1,2,2,2,2,16800.0,1,0,8,0
44.0,9,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,8,1
23.0,9,5,1,2,0,5,1,4,1,2,2,2,2,18000.0,1,0,1,0
15.0,11,5,1,1,1,1,1,0,3,1,2,2,1,8600.0,0,0,1,1
17.0,14,5,1,2,5,1,1,4,4,1,2,2,2,0.0,6,0,9,0
50.0,1,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,6,1
30.0,12,1,2,2,0,5,1,4,1,2,2,2,2,5800.0,1,2,1,0
55.0,19,5,1,2,0,1,1,4,1,1,2,2,2,10900.0,3,0,1,0
48.0,21,5,1,1,0,1,1,4,2,1,1,2,2,12000.0,1,0,1,1
17.0,14,5,1,2,2,1,1,4,1,1,2,2,2,2000.0,6,0,9,0
31.0,20,5,2,2,0,1,3,4,1,1,2,2,2,10800.0,1,2,8,0
21.0,16,5,1,2,0,5,1,4,1,2,2,2,2,24000.0,1,0,8,0
56.0,17,3,1,1,0,1,1,4,1,1,2,2,1,14400.0,6,0,8,1
46.0,22,3,2,2,0,1,1,4,2,1,2,2,2,23400.0,1,2,1,0
18.0,18,5,2,2,0,1,1,4,1,1,2,2,2,8000.0,1,2,3,1
55.0,16,1,2,2,0,1,1,4,4,1,2,2,2,8500.0,1,0,2,0
46.0,19,1,1,2,0,5,1,4,1,2,2,2,2,4200.0,1,0,9,1
18.0,16,5,2,2,0,1,3,4,2,1,2,2,2,3200.0,2,2,9,0
20.0,16,5,1,2,0,1,1,4,4,1,2,2,2,18400.0,1,0,1,1
19.0,16,5,1,2,0,1,3,4,2,1,2,2,2,0.0,6,0,1,0
20.0,20,5,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
33.0,20,5,2,2,0,1,1,4,2,1,2,2,2,24000.0,1,2,1,0
34.0,22,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
23.0,21,5,1,2,0,1,1,4,1,1,2,2,2,11000.0,1,0,6,1
17.0,14,5,2,2,7,5,1,4,1,2,2,2,2,3000.0,1,2,6,1
27.0,21,1,2,2,0,1,1,4,1,1,2,2,2,10250.0,1,2,1,0
59.0,18,3,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,1,1
33.0,18,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
52.0,16,3,2,2,0,4,1,4,1,2,2,2,2,20000.0,1,0,1,0
60.0,21,1,2,2,0,1,1,4,1,1,2,2,2,5200.0,1,0,1,0
63.0,21,1,2,2,0,1,1,4,1,1,2,2,2,22000.0,6,0,1,0
48.0,9,1,2,2,0,5,1,4,1,2,2,2,2,15000.0,1,2,1,0
21.0,19,1,2,2,0,1,3,4,2,1,2,2,2,320.0,1,1,1,1
22.0,17,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,7,0
41.0,19,1,2,2,0,1,1,4,1,1,2,2,2,24000.0,1,2,1,0
29.0,8,1,2,2,0,5,1,4,1,2,2,2,2,6000.0,2,2,8,1
35.0,22,1,2,2,0,4,1,4,4,2,2,2,2,0.0,6,1,1,0
59.0,18,1,1,2,0,1,1,4,4,1,2,2,2,11000.0,1,0,1,0
23.0,15,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,9,1
26.0,17,5,1,2,0,1,3,4,1,1,2,2,2,29000.0,1,0,1,0
31.0,20,3,1,1,0,5,1,4,2,2,2,2,1,700.0,6,0,6,0
43.0,16,5,1,2,0,1,3,4,1,1,2,2,2,12300.0,1,0,1,1
54.0,17,4,2,1,0,1,1,4,2,1,2,2,1,10900.0,6,0,9,1
22.0,19,5,2,2,0,1,1,4,2,1,2,2,2,18000.0,1,2,1,0
48.0,16,5,2,2,0,1,3,4,1,1,2,2,2,840.0,6,2,1,1
39.0,16,1,2,2,0,4,1,4,1,2,2,2,2,0.0,3,2,8,0
20.0,18,5,2,2,0,1,3,4,4,1,2,2,2,15000.0,1,2,1,0
34.0,20,1,2,2,0,1,1,4,1,1,2,2,2,500.0,1,2,1,0
20.0,18,5,1,2,0,5,3,4,1,2,2,2,2,18500.0,1,0,6,1
17.0,14,5,2,2,2,1,1,4,1,1,2,2,2,0.0,6,2,8,0
22.0,14,5,1,2,0,5,1,4,4,2,2,2,2,12500.0,1,0,1,1
18.0,16,5,1,1,0,1,1,4,1,1,2,2,1,1800.0,1,0,8,1
61.0,1,1,1,2,0,4,1,4,1,2,2,2,2,8600.0,6,0,6,1
16.0,15,5,2,2,8,1,1,0,3,1,2,2,2,0.0,6,2,1,0
59.0,12,5,2,2,0,5,1,4,1,2,2,2,2,12000.0,1,0,2,1
49.0,19,5,1,2,0,1,1,4,1,1,2,2,2,28800.0,1,0,2,1
18.0,16,5,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
33.0,9,5,1,2,0,5,1,4,1,2,2,2,2,15000.0,2,0,1,0
20.0,16,5,2,2,0,1,1,4,1,1,2,2,2,3000.0,1,2,1,0
18.0,19,1,2,2,0,1,1,2,1,1,2,2,2,16800.0,1,2,6,0
15.0,11,5,2,2,1,1,1,0,2,1,2,2,2,0.0,0,2,1,0
34.0,22,1,2,2,0,5,1,4,1,2,2,2,2,0.0,3,1,6,0
55.0,16,5,2,2,0,5,1,4,1,2,2,2,2,18000.0,1,0,1,0
45.0,18,1,2,2,0,5,1,4,4,2,2,2,2,15600.0,1,2,6,0
41.0,16,3,2,2,0,1,1,4,2,1,2,2,2,17200.0,6,2,1,1
40.0,12,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
22.0,9,1,1,2,0,5,1,4,1,2,2,2,2,15000.0,1,0,1,0
26.0,17,5,2,2,0,1,3,4,1,1,2,2,2,15000.0,1,2,2,1
64.0,1,1,1,2,0,1,1,4,1,1,2,2,2,2090.0,6,0,6,1
37.0,16,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,1,1,1
18.0,14,5,2,2,0,1,1,4,2,1,2,2,2,1500.0,1,2,2,0
43.0,17,1,2,2,0,5,1,4,1,2,2,2,2,2300.0,6,2,1,1
24.0,1,5,1,1,0,1,1,4,2,1,2,2,1,0.0,6,0,1,1
34.0,13,1,2,2,0,4,1,4,4,2,2,2,2,3000.0,6,2,1,1
18.0,14,5,1,2,0,1,1,4,2,1,2,2,2,3000.0,6,0,1,1
32.0,21,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,8,0
54.0,16,3,2,2,0,1,1,2,2,1,2,2,2,4140.0,1,0,1,1
51.0,17,3,1,2,0,4,1,2,1,2,2,2,2,15600.0,1,0,1,1
48.0,18,1,2,2,0,1,1,4,3,1,2,2,2,0.0,6,2,1,0
61.0,6,1,2,2,0,4,1,4,4,2,2,2,2,0.0,6,0,6,0
23.0,18,5,1,1,0,1,1,4,1,1,1,1,1,10900.0,6,0,2,1
19.0,17,5,1,1,0,1,1,4,1,1,2,2,1,0.0,6,0,6,0
32.0,15,1,1,2,0,1,2,4,2,1,2,2,2,30000.0,1,0,8,1
50.0,13,1,1,2,0,5,1,4,1,2,2,2,2,0.0,6,0,6,1
18.0,16,5,2,2,0,1,1,4,4,1,2,2,2,6000.0,3,2,1,1
24.0,19,5,1,2,0,1,3,4,1,1,2,2,2,25000.0,1,0,8,1
58.0,18,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
19.0,15,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,6,0
23.0,16,5,1,2,0,1,1,4,4,1,2,2,2,9500.0,1,0,1,0
48.0,16,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,2,0
27.0,16,1,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,1,0
60.0,21,1,1,2,0,1,1,4,2,1,2,2,2,12000.0,3,0,1,1
42.0,17,3,2,2,0,1,1,4,1,1,2,2,2,9500.0,6,2,1,1
38.0,21,1,2,2,0,1,3,4,4,1,2,2,2,25500.0,2,2,1,0
61.0,16,5,2,1,0,1,1,4,2,1,2,2,2,26900.0,6,0,9,0
63.0,19,3,2,1,0,1,1,4,1,1,2,2,2,15200.0,6,0,2,1
62.0,19,3,1,1,0,4,3,2,2,2,1,2,1,0.0,6,0,1,0
19.0,16,1,1,2,0,5,1,4,4,2,2,2,2,8700.0,1,0,8,0
50.0,19,5,1,2,0,1,1,4,1,1,2,2,2,22000.0,1,0,1,0
58.0,19,1,1,2,0,4,1,4,1,2,2,2,2,500.0,6,0,1,0
19.0,16,5,1,2,0,1,3,4,4,1,2,2,2,3000.0,3,0,1,0
57.0,18,3,1,2,0,1,1,4,1,1,2,2,2,25000.0,1,0,8,0
57.0,20,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
39.0,20,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,6,0
33.0,16,5,2,2,0,1,1,4,2,1,2,2,2,7200.0,1,2,9,0
47.0,13,1,1,2,0,5,1,4,1,2,2,2,2,3000.0,6,0,1,1
43.0,19,5,2,1,0,1,1,4,1,1,2,2,2,11310.0,6,2,2,1
17.0,15,5,2,2,7,1,1,4,1,1,2,2,2,0.0,6,2,2,0
38.0,16,4,1,2,0,5,1,4,1,2,2,2,2,400.0,6,0,8,1
29.0,16,5,2,2,0,1,3,4,2,1,2,2,2,18000.0,1,2,1,0
27.0,19,5,1,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,0
59.0,8,1,1,1,0,4,1,4,1,2,1,2,2,8400.0,6,0,8,1
17.0,14,5,1,2,0,1,3,4,1,1,2,2,2,0.0,6,0,2,1
37.0,19,5,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,1,0
54.0,21,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,0
48.0,16,3,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,1
43.0,20,5,2,2,0,1,1,4,2,1,2,2,2,24000.0,1,2,1,0
25.0,16,5,2,2,0,1,1,4,2,1,2,2,2,12000.0,1,2,1,0
51.0,18,3,2,2,0,4,1,4,1,2,2,2,2,28000.0,1,0,1,0
38.0,13,1,2,2,0,1,1,4,1,1,2,2,2,7800.0,6,2,1,0
20.0,19,5,2,2,0,4,1,4,1,2,2,2,2,5500.0,6,2,1,0
60.0,1,1,2,2,0,4,1,4,1,2,2,2,2,16300.0,1,0,6,0
56.0,9,1,2,2,0,5,1,4,1,2,2,2,2,4800.0,6,0,1,1
64.0,22,1,1,2,0,1,1,4,1,1,2,2,2,22000.0,6,0,1,0
34.0,12,5,2,2,0,5,1,4,1,2,2,2,2,15000.0,1,2,1,0
32.0,21,1,2,2,0,1,3,4,4,1,2,2,2,25000.0,1,2,9,0
24.0,21,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
35.0,18,3,1,1,0,1,1,4,4,1,2,2,1,5000.0,3,0,6,1
40.0,17,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,8,0
32.0,16,5,1,2,0,1,3,4,1,1,2,2,2,700.0,6,0,2,0
20.0,16,5,2,2,0,4,1,4,1,2,2,2,2,5000.0,1,2,6,0
61.0,19,1,2,1,0,1,1,4,2,1,2,2,1,13000.0,6,0,1,1
20.0,16,5,2,2,0,1,1,4,1,1,2,2,2,3800.0,1,2,1,0
21.0,19,1,2,2,0,1,3,2,4,1,2,2,2,0.0,6,2,1,1
64.0,21,3,2,2,0,1,1,4,2,1,2,2,2,14600.0,6,0,9,0
52.0,19,1,1,2,0,1,1,2,4,1,2,2,2,20000.0,1,0,1,0
55.0,17,1,2,2,0,1,3,4,1,1,2,2,2,0.0,3,0,1,1
16.0,13,5,2,2,1,1,1,0,2,1,2,2,2,0.0,6,2,1,0
16.0,12,1,2,2,0,4,1,0,1,2,2,2,2,0.0,6,2,6,0
60.0,19,1,2,2,0,1,1,4,2,1,2,2,2,25000.0,1,0,1,0
52.0,19,1,2,2,0,1,1,4,2,1,2,2,2,30.0,6,0,1,0
47.0,22,1,2,1,0,5,1,4,2,2,1,2,2,15000.0,6,2,1,0
17.0,14,5,2,2,1,1,1,4,2,1,2,2,2,5000.0,1,2,1,0
23.0,21,5,1,2,0,4,1,4,1,2,2,2,2,0.0,3,0,6,0
40.0,16,5,1,1,0,1,3,4,1,1,2,1,2,10000.0,6,0,1,1
20.0,1,5,1,2,0,1,1,4,4,1,2,2,2,10000.0,1,0,1,0
62.0,20,5,1,2,0,1,1,4,1,1,2,2,2,14000.0,6,0,1,0
50.0,18,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
32.0,6,1,2,2,0,1,1,4,4,1,2,2,2,400.0,6,2,1,1
19.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
28.0,16,5,2,2,0,1,1,4,4,1,2,2,2,20000.0,1,2,1,0
21.0,21,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,6,0
58.0,19,3,1,2,0,1,1,4,1,1,2,2,2,27000.0,1,0,1,0
16.0,12,5,1,2,7,1,3,0,1,1,2,2,2,7200.0,6,0,1,1
24.0,18,5,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,6,1
17.0,14,5,2,2,1,1,1,4,2,1,2,2,2,1700.0,1,2,9,0
19.0,18,5,1,2,0,1,1,4,1,1,2,2,2,5000.0,6,0,8,1
27.0,19,5,1,2,0,1,3,4,4,1,2,2,2,10900.0,6,0,6,1
37.0,19,1,1,2,0,1,1,4,4,1,2,2,2,30000.0,1,0,1,0
60.0,9,5,2,1,0,4,1,4,1,2,1,1,2,10900.0,6,0,1,1
29.0,22,5,1,2,0,1,1,4,1,1,2,2,2,0.0,3,0,6,1
17.0,14,5,1,2,1,1,1,4,1,1,2,2,2,0.0,6,0,1,0
56.0,18,1,2,2,0,1,1,4,4,1,2,2,2,12000.0,1,0,2,0
40.0,19,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
19.0,19,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
44.0,19,5,2,1,0,4,1,4,1,2,2,2,2,9600.0,6,2,6,1
34.0,18,3,2,2,0,1,1,4,1,1,2,2,2,740.0,6,2,1,1
22.0,21,5,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
38.0,9,1,2,2,0,5,1,4,1,2,2,2,2,4500.0,1,2,8,0
59.0,21,5,2,2,0,1,1,4,3,1,2,2,2,0.0,6,0,1,0
39.0,22,1,2,2,0,1,1,4,1,1,2,2,2,18000.0,1,2,6,0
22.0,1,5,1,2,0,1,2,4,4,1,2,2,2,0.0,6,0,1,0
21.0,18,5,1,2,0,1,3,4,1,1,2,2,2,0.0,6,0,1,0
32.0,15,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,8,0
29.0,21,5,1,2,0,1,3,4,1,1,2,2,2,30000.0,2,0,1,0
47.0,19,5,1,2,0,1,1,4,4,1,2,2,2,30000.0,1,0,2,0
20.0,19,5,1,2,0,1,1,4,4,1,2,2,2,10000.0,1,0,1,1
37.0,21,5,1,2,0,1,1,4,2,1,2,2,2,0.0,6,0,6,1
16.0,13,5,1,2,3,3,1,0,4,1,2,2,2,0.0,6,0,2,1
25.0,14,5,1,2,0,1,3,4,4,1,2,2,2,0.0,6,0,1,1
59.0,19,1,2,2,0,1,1,4,2,1,2,2,2,15600.0,6,0,1,0
16.0,13,5,2,2,1,3,1,0,1,1,2,2,2,0.0,6,2,6,0
