AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,label
53.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
21.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,0.0,1.0,0
18.0,14.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,900.0,6.0,6.0,0.0,1.0,1
18.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,500.0,6.0,6.0,2.0,6.0,0
52.0,16.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,10.0,6.0,6.0,0.0,2.0,1
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20500.0,1.0,6.0,2.0,2.0,0
21.0,12.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,0.0,2.0,1
30.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2100.0,6.0,6.0,0.0,1.0,1
20.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
51.0,22.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5000.0,6.0,6.0,0.0,1.0,1
28.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,9.0,1
27.0,12.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,6.0,6.0,2.0,1.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,0
18.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
35.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,17000.0,6.0,6.0,0.0,9.0,1
28.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,480.0,6.0,6.0,0.0,6.0,1
63.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8200.0,6.0,6.0,0.0,1.0,1
47.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
38.0,16.0,4.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,400.0,6.0,6.0,0.0,8.0,1
21.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6000.0,1.0,6.0,0.0,1.0,0
34.0,15.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,8800.0,6.0,6.0,2.0,2.0,1
21.0,16.0,5.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,21700.0,1.0,6.0,0.0,1.0,0
23.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,12400.0,1.0,6.0,2.0,3.0,0
48.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
20.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,5000.0,6.0,6.0,0.0,1.0,0
33.0,16.0,4.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,6.0,6.0,0.0,2.0,1
22.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,500.0,1.0,6.0,2.0,1.0,0
24.0,19.0,5.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,24000.0,4.0,6.0,0.0,1.0,0
18.0,14.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,1
22.0,21.0,5.0,2.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,6400.0,6.0,6.0,2.0,1.0,0
34.0,11.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,360.0,6.0,6.0,2.0,7.0,1
55.0,18.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2000.0,6.0,6.0,0.0,1.0,1
18.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,8.0,0
40.0,21.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,16000.0,6.0,6.0,0.0,1.0,0
47.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,560.0,6.0,6.0,2.0,6.0,1
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,2.0,6.0,0.0,1.0,0
27.0,14.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1780.0,6.0,6.0,0.0,1.0,1
18.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
48.0,13.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
55.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
23.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6000.0,1.0,6.0,0.0,1.0,0
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1800.0,1.0,6.0,2.0,1.0,0
24.0,1.0,5.0,2.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1600.0,6.0,6.0,2.0,8.0,1
18.0,18.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3700.0,6.0,6.0,0.0,1.0,0
20.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,23000.0,4.0,6.0,0.0,2.0,0
16.0,12.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
48.0,12.0,5.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
23.0,16.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2800.0,1.0,6.0,2.0,2.0,1
25.0,21.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,200.0,6.0,6.0,2.0,6.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,150.0,6.0,6.0,0.0,6.0,0
47.0,19.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2800.0,6.0,6.0,0.0,2.0,1
20.0,16.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,9.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,1.0,6.0,0.0,8.0,0
29.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
18.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25100.0,6.0,6.0,2.0,6.0,0
64.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,-300.0,6.0,6.0,0.0,1.0,0
63.0,12.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17070.0,6.0,6.0,0.0,1.0,1
62.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13800.0,6.0,6.0,0.0,1.0,1
19.0,19.0,5.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,800.0,6.0,6.0,2.0,6.0,0
60.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,420.0,6.0,6.0,0.0,1.0,1
18.0,16.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
22.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,24000.0,4.0,6.0,0.0,1.0,0
50.0,16.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
21.0,14.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10200.0,6.0,6.0,0.0,8.0,1
41.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,6.0,6.0,0.0,1.0,1
41.0,17.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,6.0,6.0,0.0,5.0,1
20.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
15.0,12.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,3600.0,0.0,6.0,0.0,1.0,1
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1500.0,6.0,6.0,0.0,6.0,0
17.0,13.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
35.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,1
60.0,13.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,2.0,1
32.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
22.0,16.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,18000.0,4.0,6.0,0.0,1.0,0
58.0,17.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1100.0,6.0,6.0,0.0,1.0,1
59.0,11.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,9370.0,6.0,6.0,0.0,8.0,1
15.0,11.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
35.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
28.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
16.0,13.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,1
55.0,12.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3600.0,6.0,6.0,0.0,3.0,0
46.0,17.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
50.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1100.0,3.0,6.0,0.0,5.0,1
18.0,18.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,0.0,1.0,0
43.0,14.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,14000.0,6.0,6.0,0.0,2.0,1
21.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,17000.0,4.0,6.0,0.0,1.0,0
49.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,6.0,2.0,6.0,0
56.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,80.0,6.0,6.0,0.0,1.0,1
25.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
33.0,19.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
49.0,14.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,6.0,6.0,0.0,1.0,1
23.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,0
45.0,19.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1500.0,6.0,6.0,1.0,6.0,1
19.0,16.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,100.0,6.0,6.0,2.0,6.0,0
46.0,20.0,5.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1500.0,6.0,6.0,2.0,1.0,1
43.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,14400.0,6.0,6.0,0.0,1.0,1
63.0,19.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,8200.0,6.0,6.0,0.0,2.0,1
21.0,20.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,17800.0,6.0,6.0,0.0,1.0,0
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,7000.0,1.0,6.0,0.0,1.0,0
24.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5000.0,4.0,6.0,2.0,2.0,0
59.0,17.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
47.0,19.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4100.0,6.0,6.0,0.0,1.0,1
53.0,16.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2040.0,1.0,6.0,0.0,2.0,1
20.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,1
22.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
17.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,50.0,6.0,6.0,2.0,1.0,1
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13100.0,1.0,6.0,0.0,6.0,0
18.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,2.0,9.0,0
62.0,9.0,1.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,15900.0,1.0,6.0,0.0,1.0,0
18.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,17000.0,6.0,6.0,0.0,6.0,0
57.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,10400.0,6.0,6.0,0.0,1.0,1
24.0,13.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1800.0,6.0,6.0,2.0,9.0,0
33.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
62.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,6.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,6.0,0
43.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
18.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,0
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3300.0,6.0,6.0,0.0,6.0,0
21.0,17.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4000.0,1.0,6.0,0.0,1.0,0
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,0
55.0,20.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
55.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2700.0,6.0,6.0,0.0,1.0,1
18.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,0.0,9.0,0
58.0,13.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,6.0,6.0,0.0,9.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2400.0,6.0,6.0,2.0,1.0,0
62.0,14.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,12000.0,6.0,6.0,0.0,2.0,1
18.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,1
22.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,9.0,1
22.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,30000.0,4.0,6.0,0.0,1.0,0
32.0,23.0,3.0,2.0,2.0,0.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,12000.0,1.0,6.0,2.0,1.0,1
30.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,6.0,6.0,0.0,2.0,1
24.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,7600.0,6.0,6.0,2.0,9.0,1
45.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,200.0,6.0,6.0,0.0,1.0,1
19.0,15.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4000.0,1.0,6.0,1.0,1.0,1
57.0,13.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,8.0,0
52.0,11.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,14000.0,6.0,6.0,0.0,8.0,1
59.0,17.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
18.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4900.0,1.0,6.0,2.0,1.0,0
30.0,14.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2300.0,6.0,6.0,0.0,2.0,1
21.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2300.0,1.0,6.0,0.0,1.0,0
35.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4200.0,6.0,6.0,2.0,1.0,1
39.0,19.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,600.0,6.0,6.0,0.0,8.0,1
48.0,12.0,5.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,1
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1900.0,6.0,6.0,0.0,1.0,0
61.0,16.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,500.0,6.0,6.0,0.0,2.0,1
19.0,19.0,5.0,2.0,2.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,24000.0,4.0,6.0,2.0,8.0,0
21.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
17.0,14.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
18.0,18.0,5.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,25700.0,6.0,6.0,2.0,6.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1400.0,6.0,6.0,0.0,1.0,0
42.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
50.0,16.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,13800.0,6.0,6.0,2.0,1.0,1
31.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
31.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,8.0,0
62.0,17.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,10800.0,6.0,6.0,0.0,1.0,1
60.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,700.0,6.0,6.0,0.0,1.0,1
15.0,11.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
55.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,14400.0,6.0,6.0,0.0,6.0,1
24.0,15.0,5.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,10.0,6.0,6.0,0.0,9.0,0
57.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,1
19.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
43.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
24.0,13.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1800.0,6.0,6.0,2.0,9.0,0
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2400.0,6.0,6.0,2.0,1.0,0
34.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,13700.0,6.0,6.0,0.0,9.0,1
15.0,12.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,1
17.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,2.0,9.0,0
35.0,16.0,5.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2400.0,6.0,6.0,2.0,9.0,1
59.0,6.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,1
20.0,19.0,5.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,6010.0,1.0,6.0,0.0,6.0,0
40.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
40.0,16.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
